corpus_id,query_id,score,original_query,document_text,synthetic_query,assigned_task_type
c:vabb:281057,1080,1,"Het ""psychodramatisch actiesociogram"" met kinderen vanuit een ontwikkelingsgerichte psychotherapie","In dit artikel wordt beschreven hoe het psychodramatisch actiesociogram kan worden toegepast bij kinderen van ongeveer zes tot 12 jaar. Deze methodiek wordt geïllustreerd door een aantal psychodrama-episodes bij een zwaar getraumatiseerde 11-jarige jongen. In een eerste deel worden de basiskarakteristieken van een ontwikke¬lingsgerichte theorie omschreven vanuit het Fenomenologisch-Dialectisch Persoonsmodel (Fe-Di Pmodel). Het tweede deel introduceert het psychodrama, het psychodramatisch actiesociogram en de vertaling ervan naar kinderen. Het derde deel demonstreert hoe door toepassing van dit aangepast actiesociogram kinderen op speelse wijze met manipuleerbare popjes ruimtelijke psychodramatische scènes kunnen construeren die zichzelf weergeven in relatie tot significante anderen. Binnen deze context worden tevens spontane exteriorisaties van interne (zelf)constructies en (zelf)dialogen mogelijk. Vanuit het theoretisch kader verloopt de constructie van een psychodramatisch actiesociogram volgens dialectische processen die het mentalisatieproces (Ik-Mij reflectie) stimuleren door de integratie van denken, voelen en spreken in een doorleefde situationeel-affectieve actie.",Welke methode gebruikt poppen voor reflectie bij getraumatiseerde kinderen?,Task_1
c:vabb:172743,372,1,Communicatierecht,"Communicatierecht Larcier Themawetboeken, Brussel, Larcier, 2008, 348 p. VALCKE, Peggy, STEVENS, David, VAN BELLINGHEN, Michel en QUECK, Robert Inleiding, Inhoudstafel, Praktische Informatie Inleiding De ingrijpende technologische en economische evoluties in de sectoren telecommunicatie en media (m.n. digitalisering, liberalisering en convergentie) brachten een stroom van wet- en regelgeving op gang. Nu de omzetting van de Europese richtlijnen in ons land bijna is afgerond, is het moment aangebroken voor de publicatie van een overzichtelijk geheel van het nieuwe kader voor de “elektronische communicatiesector"". Inhoudstafel Dit Wetboek bundelt ten behoeve van de rechtspracticus de vandaag geldende relevante rechtsregels op het Europese en nationale niveau. Er werd voor geopteerd de Europese basisrichtlijnen uit 2002 nog in extenso op te nemen, ook al maken zij momenteel het voorwerp uit van herziening. Zij behouden immers vooralsnog hun relevantie als basis en toetssteen voor onze huidige nationale bepalingen. De lezer krijgt eveneens een overzichtelijke lijst aangereikt van verwante richtlijnen (waaronder de kersverse Audiovisuele Mediadienstenrichtlijn) en (uitvoerings)maatregelen op het Europese niveau.",Welke juridische aanpassingen volgden uit technologische veranderingen in communicatie en media?,Task_2
c:vabb:402515,5275,1,Participatie in Vlaanderen 1 Basisgegevens en kerncijfers van de Participatiesurvery 2014,"Tussen januari en november 2014 werd een representatieve steekproef van 3965 Vlamingen tussen 15 en 86 jaar uitgebreid bevraagd over hun participatiegedrag. Op basis van deze enquête kwam via een unieke samenwerking tussen vier Steunpunten voor Beleidsrelevant Onderzoek van de Vlaamse overheid (de Steunpunten Cultuur, Sport, Media en het Jeugdonderzoeksplatform) deze publicatie tot stand.

Participatie in Vlaanderen. Basisgegevens van de Participatiesurvey 2014 bevat de basisgegevens van de Participatiesurvey 2014. Het geeft inzicht in de vragenlijst, die uitgebreid wordt gemotiveerd en toegelicht, en in het proces van kwaliteitsbewaking bij de dataverzameling om gegevens te verkrijgen van de hoogst mogelijke kwaliteit. Daarnaast bevat het boek kerncijfers die een gedetailleerd beeld geven van de participatie aan kunst en cultuur, sport en het verenigingsleven in Vlaanderen anno 2014, alsook over het mediagebruik, de mediawijsheid en nieuwsconsumptie van de Vlaming en de ouderlijke stimulansen en opvolging bij de vrijetijdsbesteding van hun kinderen.

Participatie in Vlaanderen. Basisgegevens van de Participatiesurvey 2014 richt zich tot beleidsmakers, onderzoekers, actoren in het brede veld van cultuur, sociaal-cultureel werk, media, jeugd en sport, en andere geïnteresseerden in betrouwbaar cijfermateriaal over participatiegedrag. Participatie in Vlaanderen. Eerste analyses van de participatiesurvey 2014 (Acco, 2015) bevat de analyse van deze resultaten.","Overzicht basisgegevens participatie, mediagebruik en vrijetijdsbesteding bevolking?",Task_3
c:vabb:377750,4271,1,De meerwaarde van Openbaar Kunstbezit in Vlaanderen. Pionier van de receptieve/reflectieve kunsteducatie.,De meerwaarde van Openbaar Kunstbezit in Vlaanderen. Pionier van de receptieve/reflectieve kunsteducatie.,Wat is de meerwaarde van een vernieuwende aanpak in kunsteducatie?,Task_1
c:vabb:511888,7838,1,De toegankelijkheid van het sociaalbijstandsrecht voor de kwetsbare burger. Een bespreking van het proefschrift van dr. Margot Van Leuvenhaege,Deze bijdrage bespreekt het doctoraatsonderzoek van Margot Van Leuvenhaege dat zij in december 2020 verdedigde in volle coronatijd aan de Universiteit van Antwerpen onder het promotorschap van Prof. Em. Dr. Bernard Hubeau. De toegankelijkheid van het sociaalbijstandsrecht voor de kwetsbare burger luidt de titel van haar onderzoek.,Wat omvat recent doctoraatsonderzoek over sociale bijstand en kwetsbaarheid?,Task_2
c:vabb:81741,9005,1,"Praktijkboek Rechtsmethodologie. Inleiding tot het opzoeken en analyseren van de bronnen van nationaal, Europees en internationaal recht","Deze praktische inleiding tot het opzoeken en analyseren van de bronnen van nationaal, Europees en internationaal recht biedt een antwoord op de groeiende behoefte van alle rechtspractici om de bronnen van het recht correct, efficiënt en snel te kunnen opzoeken en raadplegen. Dit praktijkboek bevat eveneens een leidraad bij het correct gebruiken en analyseren van de geraadpleegde bronnen.",Bestaat er een praktische gids voor efficiënt juridisch bronnenonderzoek?,Task_3
c:vabb:165690,192,1,Gebruikersbijdrage voor de poetsdiensten,"In dit rapport brengen we verslag uit van een zoektocht naar een uniforme gebruikersbijdrage voor de poetsdiensten in Vlaanderen. Momenteel zijn de poetsdiensten vrij om een eigen bijdrageregeling voor hun gebruikers op te stellen. Dit leidt tot een situatie waarbij een zelfde persoon afhankelijk van de poetsdienst waarop hij beroep doet een verschillende bijdrage moet betalen. De overheid stuurt aan op een uniforme regeling voor alle diensten. Deze zal ongetwijfeld de transparantie en gebruiksvriendelijkheid voor de cliënt ten goede komen. <br><br> Op basis van de theorie omtrent bijdrageregelingen, de systemen in de andere Europese landen en een empirische beschrijving van de situatie in Vlaanderen, formuleren we voorstellen voor een uniforme regeling. Deze voorstellen kwamen er met behulp van aanbevelingen van een stuurgroep. Het eindrapport biedt in zekere mate een reflectie van de gevoerde discussie in deze stuurgroep.",Welke aanbevelingen zijn er voor uniforme gebruikersbijdrage huishoudelijke diensten?,Task_1
c:vabb:312769,1915,1,Sociale Zekerheid I. Codex 2011-2012,"Deze wettenverzameling (met annotaties) geeft de belangrijkste wetten en besluiten weer uit het socialezekerheidsrecht, in deze volgorde: 1. algemeen; 2. werknemers; 3. zelfstandigen; 4. sociale bijstand; 5. sociaal strafwetboek. wat de minder belangrijke teksten betreft: deze worden aan het begin van elk hoofdstuk opgesomd, op een exhaustieve wijze, en met verwijzing naar de vindplaats.",Welke indeling en annotaties kenmerken een overzicht van sociale zekerheidswetten?,Task_2
c:vabb:459787,6556,1,Sint-Pieterskerk Galmaarden. Een nieuw dak voor de dorpsgemeenschap,Op vele tientallen plaatsen in Vlaanderen zitten momenteel werkgroepen rond de tafel te brainstormen over de toekomst van hun kerk.,Wordt de toekomst van religieuze instellingen breed besproken door groepen?,Task_3
c:vabb:384592,4468,1,De rechtvaardiging van de menswetenschappen,"De humane wetenschappen staan onder vuur, in de maatschappij en in de universitaire wereld. In tijden van economische crisis lijken ze niet levensnoodzakelijk. In The Value of the Humanities (OUP, 2013)betoogt Helen Small dat de ‘schone letteren’ niet alleen een instrumentele maar ook een intrinsieke waarde hebben, die in het publieke debat kunnen worden afgewogen tegenover economische en andere maatschappelijke waarden. In dit artikel bekijk ik van nabij de vijf argumenten die ze aanbrengt om het belang van de menswetenschappen aan te tonen.",Argumenten voor intrinsieke en instrumentele waarde van humane wetenschappen,Task_1
c:vabb:350317,3398,1,Escritores hispanoamericanos en España,Thematisch nummer over de literatuur van Spaans-Amerikaanse schrijvers in Spanje.,Wat is de literatuur van Spaans-Amerikaanse schrijvers in het moederland?,Task_2
c:vabb:315697,1997,1,De lege plaats van de internationale macht?,"Er is iets merkwaardigs aan de hand met onze tijd. Enerzijds beleven we de absolute triomf van de democratie. We zijn allicht nog niet aan het einde van de geschiedenis, maar representatieve democratie lijkt wel universeel aanvaard als het enige legitieme politieke regime. Het is het volk dat via diverse procedures de macht hoort uit te oefenen – nauwelijks iemand die daar nog aan twijfelt. Anderzijds bekruipt ons vaak het gevoel dat we minder dan ooit vat hebben op ons collectieve lot. Ons economische beleid wordt gedicteerd door ongrijpbare instanties en ratingbureaus. Cijfers geven aan dat veel van onze wetten hun feitelijke oorsprong vinden op EU-niveau. En geconfronteerd met dringende ecologische problemen lijken we al helemaal machteloos. Die merkwaardige toestand heeft natuurlijk alles te maken met de voort spurtende globalisering. Onze democratieën zijn georganiseerd volgens nationale grenzen, terwijl zowat alle belangrijke kwesties bepaald worden door krachten die het niveau van de natiestaat ver overstijgen. Kunnen de ideeën van Claude Lefort, die duidelijk ontwikkeld zijn tegen de achtergrond van de klassieke natiestaat, ons niettemin vooruithelpen in het denken over die nieuwe, 'postnationale' toestand?",Kunnen klassieke democratische ideeën globaliseringseffecten op natiestaten verklaren?,Task_3
c:vabb:327052,2435,1,In de mix: het Sociaal-Cultureel Werk draait door!,"Nieuwe technologie zoals digitale media huist steeds meer en steeds dieper in het houtwerk van onze dagelijkse leefwereld. Alles behalve evident, want we vragen ons regelmatig af wat we moeten doen om bij te blijven. Bijblijven is vooral een kwestie van eerst even bijkomen, vervolgens her en der bijbenen om uiteindelijk te kunnen bijblijven. Het sociaal-cultureel volwassenenwerk hoeft zich misschien niet zoveel zorgen te maken over haar rol in de transformaties in onze samenleving, maar ze mag best wakker liggen van de toekomst.
Er is in geen geval sprake van een oefening in tabula rasa. Het oude moet geen plaats maken voor het nieuwe. Het is niet juist te denken dat nieuwe discoursen, met nieuwe concepten en begrippen, de bestaande discoursen, concepten en begrippen zonder meer zullen vervangen. De dingen anders gaan benoemen, betekent niet dat alles ineens anders is. Daar is overigens geen tijd voor: het sociaal-cultureel volwassenenwerk moet verder doen met wat ze goed doet: ervoor zorgen dat mensen elkaar kunnen ontmoeten, dat ze kunnen deelnemen aan wat cultureel leeft in een samenleving, liefst op een geëngageerde en actieve manier. De core business van het sociaal-cultureel volwassenenwerk is te vatten in twee woorden: leren leren.",Hoe behoudt sociaal-cultureel volwassenenwerk zijn relevantie in digitale tijden?,Task_1
c:vabb:374925,3883,1,Atuele problemen van het arbeidsrecht 8. Actualia van het ontslagrecht.,"Het boek bevat een diepgaande analyse van het Belgische ontslagrecht, in al zijn facetten.",Zoek een diepgaande analyse van alle facetten van het Belgische ontslagrecht.,Task_2
c:vabb:367794,3678,1,Schepping en evolutie verdiepen elkaar,De moderne tegenstelling tussen geloof en wetenschap verbergt de spanning tussen Bijbels scheppingsgeloof en sacrificiële religie.,Welke diepere spanningen liggen onder de moderne tegenstelling tussen geloof en wetenschap?,Task_3
c:vabb:405602,5356,1,Vroeger nadenken over later. Vroegtijdige zorgplanning bij dementie,"Rekening houden in de zorg met de wensen van mensen met dementie. Het lijkt een open deur, wie zou dat niet willen? Toch blijkt dit ideaal in de praktijk vaak nog ver te zoeken. Vroegtijdige zorgplanning is een manier om een cultuur van permanente dialoog op gang te brengen waardoor meer recht wordt gedaan aan wat mensen met dementie belangrijk vinden. Ook wanneer zij dit niet meer zelf onder woorden kunnen brengen.",Hoe worden wensen van dementiepatiënten gerespecteerd als ze niet communiceren?,Task_1
c:vabb:418294,5654,1,Gemeentelijk zakboekje bestuur 2016,"Het Gemeentelijk Zakboekje Bestuur biedt op een praktische wijze een overzicht aan van de organisatie, werking en bevoegdheden van de lokale overheden in Vlaanderen en Brussel. Deze geactualiseerde editie licht ook de laatste ontwikkelingen toe zoals de inkanteling van de OCMW’s, de afslanking van de provincies of de stap naar het nieuw Decreet Lokaal Bestuur.

Bijzondere aandacht gaat uit naar de (juridische) achtergrond waarop een lokale bestuurder kan terugvallen en verder kan op bouwen. Het boekje bevat niet alleen de teksten van het Gemeentedecreet en de Nieuwe Gemeentewet maar ook artikelsgewijze verwijzingstabellen voor deze en andere lokale regelgeving. Vanuit de praktijk brengt dit zakboekje naast commentaren ook voorbeelden, schema’s, tabellen en de noodzakelijke administratieve gegevens aan.

Het Gemeentelijk Zakboekje Bestuur beoogt een onmisbare en veilige gids te zijn voor ieder die met de gemeente of een ander lokaal bestuur te maken heeft. Samen met het Gemeentelijk Zakboekje Databank - de volledige databank van Vlaamse en Brusselse lokale besturen - vormt het de ideale praktijkgids voor elke lokale mandataris en ambtenaar.","Geef een overzicht van organisatie, bevoegdheden en juridische ontwikkelingen van lokale overheden.",Task_2
c:vabb:374766,3853,1,Globalisering: interdisciplinair bekeken,"De globalisering is meer dan alleen maar een economisch fenomeen. Daarom moet ze vanuit verschillende disciplines worden belicht. Een historische blik, bijvoorbeeld, is belangrijk: zo is het nuttig in gedachten te houden dat de vorige grote globaliseringgolf geëindigd is met de Eerste Wereldoorlog. Zelfs de globaliseringgolf die we vandaag beleven, is noch vanzelfsprekend noch onomkeerbaar. Globalisering zit met andere woorden ingebed in een geheel van machtsverhoudingen en wordt mogelijk gemaakt door een bepaald politiek en juridisch kader. Deze bundel brengt vijftien auteurs samen die vanuit vijf disciplines - communicatiewetenschap, economie, geschiedenis, politieke wetenschap en rechten - de oorsprongen, vormen en gevolgen van de globalisering analyseren.",Is globalisering enkel een economisch proces of multidisciplinair fenomeen?,Task_3
